1,1,1,2,0,0.0,9462
1,1,1,2,1,0.0,9803
1,1,1,2,2,0.0,10191
1,1,1,2,3,0.0,9989
1,1,1,2,4,0.0,9929
1,1,1,2,5,0.0,10758
1,1,1,2,6,0.0,10228
1,1,1,2,7,0.0,9570
1,1,1,2,8,0.0,9632
1,1,1,2,9,0.0,9745
1,1,1,2,10,0.0,9726
1,1,1,2,11,0.0,9806
1,1,1,2,12,0.0,10151
1,1,1,2,13,0.0,10629
1,1,1,2,14,0.0,11405
1,1,1,2,15,0.0,12474
1,1,1,2,16,0.0,13199
1,1,1,2,17,0.0,13997
1,1,1,2,18,0.0,14929
1,1,1,2,19,0.0,15715
1,1,1,2,20,0.0,15414
1,1,1,2,21,0.0,15091
1,1,1,2,22,0.0,14121
1,1,1,2,23,0.0,12994
1,2,0,3,0,0.0,9767
1,2,0,3,1,0.0,9688
1,2,0,3,2,0.0,9391
1,2,0,3,3,0.0,9220
1,2,0,3,4,0.0,8984
1,2,0,3,5,0.0,8892
1,2,0,3,6,0.0,8744
1,2,0,3,7,0.0,8922
1,2,0,3,8,0.0,9150
1,2,0,3,9,0.0,9415
1,2,0,3,10,0.0,9492
1,2,0,3,11,0.0,9545
1,2,0,3,12,0.0,9761
1,2,0,3,13,0.0,10014
1,2,0,3,14,0.0,10486
1,2,0,3,15,0.0,10520
1,2,0,3,16,0.0,10660
1,2,0,3,17,0.0,10433
1,2,0,3,18,0.0,10232
1,2,0,3,19,0.0,10433
1,2,0,3,20,0.0,10441
1,2,0,3,21,0.0,10557
1,2,0,3,22,0.0,10528
1,2,0,3,23,0.0,10472
1,3,0,4,0,0.0,9983
1,3,0,4,1,0.0,10118
1,3,0,4,2,0.0,9912
1,3,0,4,3,0.0,9681
1,3,0,4,4,0.0,10322
1,3,0,4,5,0.0,11644
1,3,0,4,6,0.0,10822
1,3,0,4,7,0.0,10291
1,3,0,4,8,0.0,9884
1,3,0,4,9,0.0,9685
1,3,0,4,10,0.0,9752
1,3,0,4,11,0.0,9924
1,3,0,4,12,0.0,10152
1,3,0,4,13,0.0,10559
1,3,0,4,14,0.0,10506
1,3,0,4,15,0.0,10577
1,3,0,4,16,0.0,10675
1,3,0,4,17,0.0,10647
1,3,0,4,18,0.0,10979
1,3,0,4,19,0.0,10807
1,3,0,4,20,0.0,10603
1,3,0,4,21,0.0,11086
1,3,0,4,22,0.0,10841
1,3,0,4,23,0.0,10515
1,4,0,5,0,0.0,9245
1,4,0,5,1,0.0,9447
1,4,0,5,2,0.0,9485
1,4,0,5,3,0.0,9534
1,4,0,5,4,0.0,9845
1,4,0,5,5,0.0,9776
1,4,0,5,6,0.0,9668
1,4,0,5,7,0.0,9743
1,4,0,5,8,0.0,9818
1,4,0,5,9,0.0,9591
1,4,0,5,10,0.0,9832
1,4,0,5,11,0.0,10062
1,4,0,5,12,0.0,10011
1,4,0,5,13,0.0,10238
1,4,0,5,14,0.0,10461
1,4,0,5,15,0.0,10528
1,4,0,5,16,0.0,10389
1,4,0,5,17,0.0,10406
1,4,0,5,18,0.0,10300
1,4,0,5,19,0.0,10449
1,4,0,5,20,0.0,10796
1,4,0,5,21,0.0,10693
1,4,0,5,22,0.0,10415
1,4,0,5,23,0.0,10318
1,5,0,6,0,0.0,9299
1,5,0,6,1,0.0,9391
1,5,0,6,2,0.0,9643
1,5,0,6,3,0.0,11623
1,5,0,6,4,0.0,11980
1,5,0,6,5,0.0,11839
1,5,0,6,6,0.0,10943
1,5,0,6,7,0.0,10414
1,5,0,6,8,0.0,10644
1,5,0,6,9,0.0,10260
1,5,0,6,10,0.0,10264
1,5,0,6,11,0.0,10139
1,5,0,6,12,0.0,10162
1,5,0,6,13,0.0,10522
1,5,0,6,14,0.0,10557
1,5,0,6,15,0.0,10820
1,5,0,6,16,0.0,10763
1,5,0,6,17,0.0,10895
1,5,0,6,18,0.0,10911
1,5,0,6,19,0.0,11019
1,5,0,6,20,0.0,11401
1,5,0,6,21,0.0,11179
1,5,0,6,22,0.0,11076
1,5,0,6,23,0.0,10767
1,6,1,7,0,0.0,10411
1,6,1,7,1,0.0,10080
1,6,1,7,2,0.0,10784
1,6,1,7,3,0.0,10206
1,6,1,7,4,0.0,9738
1,6,1,7,5,0.0,9756
1,6,1,7,6,0.0,9872
1,6,1,7,7,0.0,9463
1,6,1,7,8,0.0,9582
1,6,1,7,9,0.0,9733
1,6,1,7,10,0.0,10101
1,6,1,7,11,0.0,10336
1,6,1,7,12,0.0,10313
1,6,1,7,13,0.0,10770
1,6,1,7,14,0.0,10881
1,6,1,7,15,0.0,11165
1,6,1,7,16,0.0,10959
1,6,1,7,17,0.0,10884
1,6,1,7,18,0.0,11000
1,6,1,7,19,0.0,10812
1,6,1,7,20,0.0,11030
1,6,1,7,21,0.0,10978
1,6,1,7,22,0.0,10737
1,6,1,7,23,0.0,10463
1,7,1,1,0,0.0,9573
1,7,1,1,1,0.0,10067
1,7,1,1,2,0.0,9669
1,7,1,1,3,0.0,9385
1,7,1,1,4,0.0,9475
1,7,1,1,5,0.0,9272
1,7,1,1,6,0.0,9398
1,7,1,1,7,0.0,9523
1,7,1,1,8,0.0,8842
1,7,1,1,9,0.0,9190
1,7,1,1,10,0.0,9390
1,7,1,1,11,0.0,9582
1,7,1,1,12,0.0,9783
1,7,1,1,13,0.0,10257
1,7,1,1,14,0.0,10201
1,7,1,1,15,0.0,10444
1,7,1,1,16,0.0,10586
1,7,1,1,17,0.0,10564
1,7,1,1,18,0.0,10889
1,7,1,1,19,0.0,10843
1,7,1,1,20,0.0,11096
1,7,1,1,21,0.0,11124
1,7,1,1,22,0.0,10772
1,7,1,1,23,0.0,10519
1,8,0,2,0,0.0,10277
1,8,0,2,1,0.0,9648
1,8,0,2,2,0.0,9302
1,8,0,2,3,0.0,10129
1,8,0,2,4,0.0,10143
1,8,0,2,5,0.0,10234
1,8,0,2,6,0.0,9911
1,8,0,2,7,0.0,9643
1,8,0,2,8,0.0,9435
1,8,0,2,9,0.25,9928
1,8,0,2,10,0.0,10029
1,8,0,2,11,0.25,10341
1,8,0,2,12,0.0,10700
1,8,0,2,13,0.25,10715
1,8,0,2,14,0.0,11021
1,8,0,2,15,0.0,11321
1,8,0,2,16,0.0,11379
1,8,0,2,17,0.0,11561
1,8,0,2,18,0.0,11352
1,8,0,2,19,0.0,11450
1,8,0,2,20,0.25,11702
1,8,0,2,21,0.25,11466
1,8,0,2,22,0.0,11182
1,8,0,2,23,0.0,11303
1,9,0,3,0,0.0,11002
1,9,0,3,1,0.0,11045
1,9,0,3,2,0.0,11082
1,9,0,3,3,0.0,12730
1,9,0,3,4,0.0,11806
1,9,0,3,5,0.0,12643
1,9,0,3,6,0.0,13976
1,9,0,3,7,0.0,12908
1,9,0,3,8,0.0,11911
1,9,0,3,9,0.0,11666
1,9,0,3,10,0.0,11498
1,9,0,3,11,0.0,10936
1,9,0,3,12,0.0,10710
1,9,0,3,13,0.0,10902
1,9,0,3,14,0.0,10946
1,9,0,3,15,0.0,11125
1,9,0,3,16,0.0,10958
1,9,0,3,17,0.0,10738
1,9,0,3,18,0.0,10569
1,9,0,3,19,0.0,10557
1,9,0,3,20,0.0,10596
1,9,0,3,21,0.0,10387
1,9,0,3,22,0.0,10704
1,9,0,3,23,0.0,10750
1,10,0,4,0,0.0,10879
1,10,0,4,1,0.0,11059
1,10,0,4,2,0.0,11087
1,10,0,4,3,0.0,11283
1,10,0,4,4,0.0,12531
1,10,0,4,5,0.0,13574
1,10,0,4,6,0.0,12793
1,10,0,4,7,0.25,12689
1,10,0,4,8,0.0,12138
1,10,0,4,9,0.0,11602
1,10,0,4,10,0.0,11193
1,10,0,4,11,0.0,11040
1,10,0,4,12,0.0,10860
1,10,0,4,13,0.0,11131
1,10,0,4,14,0.0,11451
1,10,0,4,15,0.0,11374
1,10,0,4,16,0.0,10933
1,10,0,4,17,0.0,10918
1,10,0,4,18,0.0,11119
1,10,0,4,19,0.0,10923
1,10,0,4,20,0.0,11330
1,10,0,4,21,0.0,11213
1,10,0,4,22,0.0,11094
1,10,0,4,23,0.0,10454
1,11,0,5,0,0.0,9720
1,11,0,5,1,0.0,10044
1,11,0,5,2,0.0,9730
1,11,0,5,3,0.0,9478
1,11,0,5,4,0.0,9139
1,11,0,5,5,0.0,9339
1,11,0,5,6,0.0,14175
1,11,0,5,7,0.0,12851
1,11,0,5,8,0.0,11892
1,11,0,5,9,0.0,11192
1,11,0,5,10,0.0,10924
1,11,0,5,11,0.0,10556
1,11,0,5,12,0.0,10660
1,11,0,5,13,0.0,10643
1,11,0,5,14,0.0,10458
1,11,0,5,15,0.0,10754
1,11,0,5,16,0.0,10750
1,11,0,5,17,0.0,10731
1,11,0,5,18,0.0,10842
1,11,0,5,19,0.0,10839
1,11,0,5,20,0.0,10946
1,11,0,5,21,0.0,10917
1,11,0,5,22,0.0,10898
1,11,0,5,23,0.0,11014
1,12,0,6,0,0.0,10041
1,12,0,6,1,0.0,10369
1,12,0,6,2,0.0,10047
1,12,0,6,3,0.0,9711
1,12,0,6,4,0.0,9578
1,12,0,6,5,0.0,9807
1,12,0,6,6,0.0,9785
1,12,0,6,7,0.0,9593
1,12,0,6,8,0.0,9705
1,12,0,6,9,0.0,10094
1,12,0,6,10,0.0,10171
1,12,0,6,11,0.0,9914
1,12,0,6,12,0.0,10150
1,12,0,6,13,0.0,10382
1,12,0,6,14,0.0,10746
1,12,0,6,15,0.0,11012
1,12,0,6,16,0.0,11010
1,12,0,6,17,0.0,11029
1,12,0,6,18,0.0,10979
1,12,0,6,19,0.0,11104
1,12,0,6,20,0.0,11428
1,12,0,6,21,0.0,11122
1,12,0,6,22,0.0,11014
1,12,0,6,23,0.0,10788
1,13,1,7,0,0.0,9693
1,13,1,7,1,0.0,9607
1,13,1,7,2,0.0,9581
1,13,1,7,3,0.0,9644
1,13,1,7,4,0.0,9636
1,13,1,7,5,0.0,9662
1,13,1,7,6,0.0,9790
1,13,1,7,7,0.0,9917
1,13,1,7,8,0.0,10051
1,13,1,7,9,0.0,10334
1,13,1,7,10,0.0,10567
1,13,1,7,11,0.0,10984
1,13,1,7,12,0.0,11099
1,13,1,7,13,0.0,11151
1,13,1,7,14,0.0,11464
1,13,1,7,15,0.0,11242
1,13,1,7,16,0.0,11325
1,13,1,7,17,0.0,11096
1,13,1,7,18,0.0,10919
1,13,1,7,19,0.0,10834
1,13,1,7,20,0.0,10733
1,13,1,7,21,0.0,10534
1,13,1,7,22,0.0,10451
1,13,1,7,23,0.0,10563
1,14,1,1,0,0.0,9335
1,14,1,1,1,0.0,9593
1,14,1,1,2,0.0,9521
1,14,1,1,3,0.0,10076
1,14,1,1,4,0.0,10989
1,14,1,1,5,0.0,11013
1,14,1,1,6,0.0,11037
1,14,1,1,7,0.0,14198
1,14,1,1,8,0.0,13973
1,14,1,1,9,0.0,12872
1,14,1,1,10,0.0,12122
1,14,1,1,11,0.0,11591
1,14,1,1,12,0.0,11279
1,14,1,1,13,0.0,10744
1,14,1,1,14,0.0,11055
1,14,1,1,15,0.0,11353
1,14,1,1,16,0.0,11262
1,14,1,1,17,0.0,11378
1,14,1,1,18,0.0,11620
1,14,1,1,19,0.0,11581
1,14,1,1,20,0.0,11524
1,14,1,1,21,0.0,11384
1,14,1,1,22,0.0,11327
1,14,1,1,23,0.0,11022
1,15,0,2,0,0.0,9914
1,15,0,2,1,0.0,9920
1,15,0,2,2,0.0,9684
1,15,0,2,3,0.0,10494
1,15,0,2,4,0.0,10533
1,15,0,2,5,0.0,9905
1,15,0,2,6,0.0,10360
1,15,0,2,7,0.0,9765
1,15,0,2,8,0.0,9800
1,15,0,2,9,0.0,9700
1,15,0,2,10,0.0,9889
1,15,0,2,11,0.0,9825
1,15,0,2,12,0.0,10000
1,15,0,2,13,0.0,10329
1,15,0,2,14,0.0,10631
1,15,0,2,15,0.0,10610
1,15,0,2,16,0.0,10550
1,15,0,2,17,0.0,10975
1,15,0,2,18,0.0,10918
1,15,0,2,19,0.0,10858
1,15,0,2,20,0.0,10964
1,15,0,2,21,0.0,11140
1,15,0,2,22,0.0,10948
1,15,0,2,23,0.0,10563
1,16,0,3,0,0.0,9243
1,16,0,3,1,0.0,10183
1,16,0,3,2,0.0,10302
1,16,0,3,3,0.0,9963
1,16,0,3,4,0.0,9719
1,16,0,3,5,0.0,9489
1,16,0,3,6,0.0,9508
1,16,0,3,7,0.0,9832
1,16,0,3,8,0.0,10235
1,16,0,3,9,0.0,10342
1,16,0,3,10,0.0,10475
1,16,0,3,11,0.0,10590
1,16,0,3,12,0.0,10548
1,16,0,3,13,0.0,10471
1,16,0,3,14,0.0,10827
1,16,0,3,15,0.0,10930
1,16,0,3,16,0.0,10495
1,16,0,3,17,0.75,10402
1,16,0,3,18,0.5,10287
1,16,0,3,19,0.25,10351
1,16,0,3,20,0.5,10571
1,16,0,3,21,0.75,11024
1,16,0,3,22,0.75,11330
1,16,0,3,23,0.5,10829
1,17,0,4,0,0.75,10922
1,17,0,4,1,0.0,10826
1,17,0,4,2,0.0,10675
1,17,0,4,3,0.25,10821
1,17,0,4,4,0.0,11307
1,17,0,4,5,1.0,11278
1,17,0,4,6,0.5,11094
1,17,0,4,7,0.25,10502
1,17,0,4,8,0.75,10230
1,17,0,4,9,0.5,10355
1,17,0,4,10,0.25,10175
1,17,0,4,11,0.5,10514
1,17,0,4,12,0.5,10708
1,17,0,4,13,0.0,10950
1,17,0,4,14,0.0,10923
1,17,0,4,15,0.0,10675
1,17,0,4,16,0.0,10760
1,17,0,4,17,0.0,10850
1,17,0,4,18,0.0,10616
1,17,0,4,19,0.0,10816
1,17,0,4,20,0.0,11109
1,17,0,4,21,0.0,10872
1,17,0,4,22,0.0,10395
1,17,0,4,23,0.0,10192
1,18,0,5,0,0.0,10009
1,18,0,5,1,0.0,10034
1,18,0,5,2,0.0,10330
1,18,0,5,3,0.0,10206
1,18,0,5,4,0.0,10619
1,18,0,5,5,0.0,13537
1,18,0,5,6,0.0,12219
1,18,0,5,7,0.0,10956
1,18,0,5,8,0.0,10895
1,18,0,5,9,0.0,10655
1,18,0,5,10,0.0,10576
1,18,0,5,11,0.0,10727
1,18,0,5,12,0.0,10642
1,18,0,5,13,0.0,10650
1,18,0,5,14,0.0,10837
1,18,0,5,15,0.0,10957
1,18,0,5,16,0.0,10924
1,18,0,5,17,0.0,10756
1,18,0,5,18,0.0,10760
1,18,0,5,19,0.0,10989
1,18,0,5,20,0.0,11032
1,18,0,5,21,0.0,10946
1,18,0,5,22,0.0,10819
1,18,0,5,23,0.0,10594
1,19,0,6,0,0.0,9726
1,19,0,6,1,0.0,10082
1,19,0,6,2,0.0,10899
1,19,0,6,3,0.0,10922
1,19,0,6,4,0.0,10394
1,19,0,6,5,0.0,10361
1,19,0,6,6,0.0,10153
1,19,0,6,7,0.0,9761
1,19,0,6,8,0.0,9720
1,19,0,6,9,0.0,9799
1,19,0,6,10,0.0,9808
1,19,0,6,11,0.0,10011
1,19,0,6,12,0.0,10085
1,19,0,6,13,0.0,10353
1,19,0,6,14,0.0,10763
1,19,0,6,15,0.0,10999
1,19,0,6,16,0.0,11108
1,19,0,6,17,0.0,11247
1,19,0,6,18,0.0,11499
1,19,0,6,19,0.0,11558
1,19,0,6,20,0.0,11760
1,19,0,6,21,0.0,11596
1,19,0,6,22,0.0,11170
1,19,0,6,23,0.0,10818
1,20,1,7,0,0.0,10381
1,20,1,7,1,0.0,9979
1,20,1,7,2,0.0,10749
1,20,1,7,3,0.0,10437
1,20,1,7,4,0.0,10238
1,20,1,7,5,0.0,10194
1,20,1,7,6,0.0,10149
1,20,1,7,7,0.0,10416
1,20,1,7,8,0.0,10340
1,20,1,7,9,0.0,10328
1,20,1,7,10,0.0,10253
1,20,1,7,11,0.0,10408
1,20,1,7,12,0.0,10492
1,20,1,7,13,0.0,10782
1,20,1,7,14,0.0,11072
1,20,1,7,15,0.0,10955
1,20,1,7,16,0.0,10999
1,20,1,7,17,0.0,10851
1,20,1,7,18,0.0,11153
1,20,1,7,19,0.0,11288
1,20,1,7,20,0.0,11319
1,20,1,7,21,0.0,11341
