1,1,1,2,0,0.0,2859
1,1,1,2,1,0.0,2771
1,1,1,2,2,0.0,2791
1,1,1,2,3,0.0,2772
1,1,1,2,4,0.0,2756
1,1,1,2,5,0.0,2723
1,1,1,2,6,0.0,2713
1,1,1,2,7,0.0,2703
1,1,1,2,8,0.0,2683
1,1,1,2,9,0.0,2716
1,1,1,2,10,0.0,2804
1,1,1,2,11,0.0,2954
1,1,1,2,12,0.0,3214
1,1,1,2,13,0.0,3387
1,1,1,2,14,0.0,3530
1,1,1,2,15,0.0,3732
1,1,1,2,16,0.0,4005
1,1,1,2,17,0.0,4069
1,1,1,2,18,0.0,3916
1,1,1,2,19,0.0,3656
1,1,1,2,20,0.0,3449
1,1,1,2,21,0.0,3260
1,1,1,2,22,0.0,3114
1,1,1,2,23,0.0,3030
1,2,0,3,0,0.0,2611
1,2,0,3,1,0.0,2592
1,2,0,3,2,0.0,2652
1,2,0,3,3,0.0,2564
1,2,0,3,4,0.0,2565
1,2,0,3,5,0.0,2542
1,2,0,3,6,0.0,2545
1,2,0,3,7,0.0,2615
1,2,0,3,8,0.0,2681
1,2,0,3,9,0.0,2700
1,2,0,3,10,0.0,2750
1,2,0,3,11,0.0,2792
1,2,0,3,12,0.0,2803
1,2,0,3,13,0.0,2849
1,2,0,3,14,0.0,2889
1,2,0,3,15,0.0,2908
1,2,0,3,16,0.0,2908
1,2,0,3,17,0.0,2931
1,2,0,3,18,0.0,2946
1,2,0,3,19,0.0,2974
1,2,0,3,20,0.0,2957
1,2,0,3,21,0.0,2952
1,2,0,3,22,0.0,2930
1,2,0,3,23,0.0,2863
1,3,0,4,0,0.0,2895
1,3,0,4,1,0.0,2801
1,3,0,4,2,0.0,2808
1,3,0,4,3,0.0,2802
1,3,0,4,4,0.0,2771
1,3,0,4,5,0.0,2732
1,3,0,4,6,0.0,2714
1,3,0,4,7,0.0,2809
1,3,0,4,8,0.0,2797
1,3,0,4,9,0.0,2797
1,3,0,4,10,0.0,2849
1,3,0,4,11,0.0,2859
1,3,0,4,12,0.0,2924
1,3,0,4,13,0.0,3004
1,3,0,4,14,0.0,3099
1,3,0,4,15,0.0,3047
1,3,0,4,16,0.0,3044
1,3,0,4,17,0.0,3017
1,3,0,4,18,0.0,3033
1,3,0,4,19,0.0,3023
1,3,0,4,20,0.0,3028
1,3,0,4,21,0.0,3004
1,3,0,4,22,0.0,2958
1,3,0,4,23,0.0,2890
1,4,0,5,0,0.0,2868
1,4,0,5,1,0.0,2873
1,4,0,5,2,0.0,2746
1,4,0,5,3,0.0,2739
1,4,0,5,4,0.0,2667
1,4,0,5,5,0.0,2688
1,4,0,5,6,0.0,2687
1,4,0,5,7,0.0,2719
1,4,0,5,8,0.0,2755
1,4,0,5,9,0.0,2791
1,4,0,5,10,0.0,2850
1,4,0,5,11,0.0,2904
1,4,0,5,12,0.0,2973
1,4,0,5,13,0.0,2996
1,4,0,5,14,0.0,3005
1,4,0,5,15,0.0,2997
1,4,0,5,16,0.0,3009
1,4,0,5,17,0.0,3017
1,4,0,5,18,0.0,3026
1,4,0,5,19,0.0,3000
1,4,0,5,20,0.0,2976
1,4,0,5,21,0.0,2959
1,4,0,5,22,0.0,2907
1,4,0,5,23,0.0,2886
1,5,0,6,0,0.0,2702
1,5,0,6,1,0.0,2669
1,5,0,6,2,0.0,2629
1,5,0,6,3,0.0,2647
1,5,0,6,4,0.0,2637
1,5,0,6,5,0.0,2645
1,5,0,6,6,0.0,2750
1,5,0,6,7,0.0,2770
1,5,0,6,8,0.0,2816
1,5,0,6,9,0.0,2875
1,5,0,6,10,0.0,2898
1,5,0,6,11,0.0,2925
1,5,0,6,12,0.0,2932
1,5,0,6,13,0.0,2971
1,5,0,6,14,0.0,2986
1,5,0,6,15,0.0,2994
1,5,0,6,16,0.0,3014
1,5,0,6,17,0.0,2993
1,5,0,6,18,0.0,3037
1,5,0,6,19,0.0,3111
1,5,0,6,20,0.0,3126
1,5,0,6,21,0.0,3080
1,5,0,6,22,0.0,3000
1,5,0,6,23,0.0,2898
1,6,1,7,0,0.0,3129
1,6,1,7,1,0.0,2987
1,6,1,7,2,0.0,2866
1,6,1,7,3,0.0,2727
1,6,1,7,4,0.0,2677
1,6,1,7,5,0.0,2708
1,6,1,7,6,0.0,2704
1,6,1,7,7,0.0,2727
1,6,1,7,8,0.0,2760
1,6,1,7,9,0.0,2792
1,6,1,7,10,0.0,2848
1,6,1,7,11,0.0,2918
1,6,1,7,12,0.0,2920
1,6,1,7,13,0.0,2955
1,6,1,7,14,0.0,2934
1,6,1,7,15,0.0,2955
1,6,1,7,16,0.0,2966
1,6,1,7,17,0.0,2982
1,6,1,7,18,0.0,2975
1,6,1,7,19,0.0,2946
1,6,1,7,20,0.0,2927
1,6,1,7,21,0.0,2900
1,6,1,7,22,0.0,2842
1,6,1,7,23,0.0,2816
1,7,1,1,0,0.0,2711
1,7,1,1,1,0.0,2701
1,7,1,1,2,0.0,2701
1,7,1,1,3,0.0,2690
1,7,1,1,4,0.0,2609
1,7,1,1,5,0.0,2577
1,7,1,1,6,0.0,2593
1,7,1,1,7,0.0,2656
1,7,1,1,8,0.0,2645
1,7,1,1,9,0.0,2705
1,7,1,1,10,0.0,2738
1,7,1,1,11,0.0,2788
1,7,1,1,12,0.0,2817
1,7,1,1,13,0.0,2777
1,7,1,1,14,0.0,2803
1,7,1,1,15,0.0,2841
1,7,1,1,16,0.0,2878
1,7,1,1,17,0.0,2903
1,7,1,1,18,0.0,2923
1,7,1,1,19,0.0,2952
1,7,1,1,20,0.0,2921
1,7,1,1,21,0.0,2882
1,7,1,1,22,0.0,2831
1,7,1,1,23,0.0,2873
1,8,0,2,0,0.0,2945
1,8,0,2,1,0.25,3012
1,8,0,2,2,0.25,3015
1,8,0,2,3,0.0,2920
1,8,0,2,4,0.0,2925
1,8,0,2,5,0.25,2847
1,8,0,2,6,0.0,2827
1,8,0,2,7,0.0,2851
1,8,0,2,8,0.0,2927
1,8,0,2,9,0.5,2960
1,8,0,2,10,0.5,2985
1,8,0,2,11,0.75,3026
1,8,0,2,12,0.25,3081
1,8,0,2,13,0.25,3053
1,8,0,2,14,0.0,3052
1,8,0,2,15,0.25,3095
1,8,0,2,16,0.0,3139
1,8,0,2,17,0.25,3127
1,8,0,2,18,0.0,3082
1,8,0,2,19,0.0,3123
1,8,0,2,20,0.0,3109
1,8,0,2,21,0.0,3088
1,8,0,2,22,0.0,3030
1,8,0,2,23,0.0,3024
1,9,0,3,0,0.0,3039
1,9,0,3,1,0.0,2938
1,9,0,3,2,0.0,3033
1,9,0,3,3,0.0,2904
1,9,0,3,4,0.0,2844
1,9,0,3,5,0.0,2897
1,9,0,3,6,0.0,2843
1,9,0,3,7,0.0,2924
1,9,0,3,8,0.0,2929
1,9,0,3,9,0.0,2924
1,9,0,3,10,0.0,2940
1,9,0,3,11,0.0,2987
1,9,0,3,12,0.0,3008
1,9,0,3,13,0.0,3015
1,9,0,3,14,0.0,3060
1,9,0,3,15,0.0,3073
1,9,0,3,16,0.0,3078
1,9,0,3,17,0.0,3050
1,9,0,3,18,0.0,3034
1,9,0,3,19,0.0,3059
1,9,0,3,20,0.0,3054
1,9,0,3,21,0.0,3021
1,9,0,3,22,0.0,2960
1,9,0,3,23,0.0,2906
1,10,0,4,0,0.0,2778
1,10,0,4,1,0.0,2778
1,10,0,4,2,0.0,2753
1,10,0,4,3,0.0,2719
1,10,0,4,4,0.0,2766
1,10,0,4,5,0.0,2732
1,10,0,4,6,0.0,2786
1,10,0,4,7,0.25,2869
1,10,0,4,8,0.0,2940
1,10,0,4,9,0.0,3169
1,10,0,4,10,0.0,3713
1,10,0,4,11,0.0,4022
1,10,0,4,12,0.0,3821
1,10,0,4,13,0.0,3676
1,10,0,4,14,0.0,3502
1,10,0,4,15,0.0,3339
1,10,0,4,16,0.0,3286
1,10,0,4,17,0.0,3190
1,10,0,4,18,0.0,3137
1,10,0,4,19,0.0,3161
1,10,0,4,20,0.0,3124
1,10,0,4,21,0.0,3046
1,10,0,4,22,0.0,2946
1,10,0,4,23,0.0,2913
1,11,0,5,0,0.0,3049
