23,7333,-0.01
0,7682,0.01
1,7781,0.02
2,7851,0.02
3,7965,0.03
4,7968,0.03
5,8265,0.05
6,8126,0.04
7,8266,0.05
8,8110,0.04
9,8242,0.05
10,8239,0.05
11,8357,0.06
12,8207,0.05
13,8096,0.04
14,8297,0.05
15,8144,0.04
16,8134,0.04
17,8149,0.04
18,8079,0.04
19,7836,0.02
20,7860,0.02
21,7788,0.02
22,7802,0.02
