23,8087,0.02
0,7947,0.01
1,7823,0.01
2,7696,-0.0
3,7590,-0.01
4,7501,-0.01
5,7425,-0.02
6,7369,-0.02
7,7346,-0.02
8,7324,-0.03
9,7324,-0.03
10,7320,-0.03
11,7317,-0.03
12,7317,-0.03
13,7332,-0.03
14,7328,-0.03
15,7338,-0.03
16,7319,-0.03
17,7317,-0.03
18,7307,-0.03
19,7329,-0.03
20,7309,-0.03
21,7307,-0.03
22,7314,-0.03
