22,12775,0.04
23,12418,0.03
0,10975,-0.04
1,11112,-0.03
2,11166,-0.03
3,11265,-0.02
4,11400,-0.02
5,11418,-0.02
6,11405,-0.02
7,11449,-0.01
8,11643,-0.01
9,11565,-0.01
10,11489,-0.01
11,11782,0.0
12,11664,-0.0
13,11640,-0.01
14,11871,0.0
15,11927,0.01
16,12071,0.01
17,12159,0.02
18,12397,0.03
19,12413,0.03
20,12281,0.02
21,12283,0.02
