10,21142,0.02
11,21139,0.02
12,20800,0.01
13,20293,-0.0
14,20204,-0.0
15,20559,0.0
16,20530,0.0
17,20078,-0.01
18,20479,0.0
19,20001,-0.01
20,20228,-0.0
21,19627,-0.02
22,19307,-0.03
23,20486,0.0
0,18793,-0.04
1,18824,-0.04
2,18692,-0.04
3,19474,-0.02
4,19670,-0.02
5,19875,-0.01
6,21541,0.03
7,23804,0.08
8,22464,0.05
9,21659,0.03
