10,7136,-0.02
11,6934,-0.04
12,6680,-0.05
13,9526,0.12
14,7261,-0.01
15,7454,0.0
16,7646,0.01
17,7707,0.02
18,7767,0.02
19,7625,0.01
20,7483,0.0
21,7232,-0.01
22,7895,0.03
23,8089,0.04
0,6881,-0.04
1,7058,-0.03
2,6936,-0.04
3,6766,-0.05
4,6881,-0.04
5,7038,-0.03
6,7728,0.02
7,7805,0.02
8,7712,0.02
9,7550,0.01
