10,15673,0.0
11,15738,0.01
12,15726,0.01
13,15734,0.01
14,15740,0.01
15,15738,0.01
16,15604,0.0
17,15604,0.0
18,15556,0.0
19,15444,-0.0
20,15550,0.0
21,15554,0.0
22,15481,-0.0
23,15682,0.0
0,14514,-0.03
1,14868,-0.02
2,14887,-0.02
3,15042,-0.02
4,15246,-0.01
5,15552,0.0
6,15777,0.01
7,15977,0.01
8,15984,0.01
9,16007,0.02
