23,6847,-0.03
0,6962,-0.02
1,6982,-0.02
2,7025,-0.02
3,7110,-0.01
4,7104,-0.01
5,7126,-0.01
6,7207,-0.01
7,7253,-0.0
8,7280,-0.0
9,7272,-0.0
10,7283,-0.0
11,7333,0.0
12,7416,0.01
13,7358,0.0
14,7404,0.01
15,7393,0.01
16,7386,0.0
17,7351,0.0
18,7251,-0.0
19,7254,-0.0
20,7207,-0.01
21,7142,-0.01
22,7112,-0.01
